monitoring_location_id,agency_code,agency_name,monitoring_location_number,monitoring_location_name,district_code,country_code,country_name,state_code,state_name,county_code,county_name,minor_civil_division_code,site_type_code,site_type,hydrologic_unit_code,basin_code,altitude,altitude_accuracy,altitude_method_code,altitude_method_name,vertical_datum,vertical_datum_name,horizontal_positional_accuracy_code,horizontal_positional_accuracy,horizontal_position_method_code,horizontal_position_method_name,original_horizontal_datum,original_horizontal_datum_name,drainage_area,contributing_drainage_area,time_zone_abbreviation,uses_daylight_savings,construction_date,aquifer_code,national_aquifer_code,aquifer_type_code,well_constructed_depth,hole_constructed_depth,depth_source_code,revision_note,revision_created,revision_modified,index_right,huc8,name,daily,continuous,field_measurements,samples,conductivity,temperature,dissolved_oxygen,dissolved_solids,chlorophyll,pH,nitrogen,phosphorus,turbidity,parameters,geometry
USGS-08470050,USGS,U.S. Geological Survey,08470050,"Arroyo Colorado bl Siphon nr Donna, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080100,,63.0,5.0,M,Interpolated from topographic map.,NGVD29,National Geodetic Vertical Datum of 1929,S,Accurate to + or - 1 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,129.0,129.0,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,True,False,False,False,False,False,False,False,False,False,False,False,"['Discharge', 'Gage height']",POINT (-98.0725062947337 26.0950769347867)
USGS-08470055,USGS,U.S. Geological Survey,08470055,"Main Floodway nr Donna, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080100,,72.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.0575057746612 26.0922992173097)
USGS-08470060,USGS,U.S. Geological Survey,08470060,"Unm Resaca at Hwy 493 nr Donna, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080100,,73.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.053616736991 26.1153541051803)
USGS-08470062,USGS,U.S. Geological Survey,08470062,"Unm Resaca nr Donna, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080100,,73.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,1.73,1.73,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.0447275343606 26.1134097072205)
USGS-08470140,USGS,U.S. Geological Survey,08470140,"Main Floodway (Llano Grande) nr Progresso, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080100,,0.0,10.0,M,Interpolated from topographic map.,NGVD29,National Geodetic Vertical Datum of 1929,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,False,False,True,False,False,False,"['.alpha.-Endosulfan', '1,2,4-Trichlorobenzene', '1,3-Dichlorobenzene', '2,4,5-T', '2,4,6-Trichlorophenol', '2,4-D', '2,4-Dichlorophenol', '2,4-Dimethylphenol', '2,4-Dinitrophenol', '2,4-Dinitrotoluene', '2,6-Dinitrotoluene', '2-Chloronaphthalene', '4,6-Dinitro-o-cresol', 'Acenaphthene', 'Acenaphthylene', 'Acidity, (H+)', 'Agency analyzing sample', 'Aldrin', 'Alpha emitting radium isotopes', 'Alpha particle', 'Ametryn', 'Anthracene', 'Arsenic', 'Atrazine', 'BDE-003', 'Barium', 'Barometric pressure', 'Benz[a]anthracene', 'Benzo(b)fluoranthene', 'Benzo[a]pyrene', 'Benzo[ghi]perylene', 'Benzo[k]fluoranthene', 'Bis(2-chloroethoxy)methane', 'Bis(2-chloroethyl) ether', 'Bis(2-chloroisopropyl) ether', 'Boron', 'Butyl benzyl phthalate', 'Cadmium', 'Carbaryl', 'Carbophenothion', 'Carbophenothion-methyl', 'Chlordane, technical', 'Chlorinated naphthalenes', 'Chromium', 'Chrysene', 'Copper', 'Cyanazine', 'Di(2-ethoxylhexyl) phthalate', 'Di-n-octyl phthalate', 'Diazinon', 'Dibenz[a,h]anthracene', 'Dibutyl phthalate', 'Dicamba', 'Dichlorprop', 'Dieldrin', 'Diethyl phthalate', 'Dimethyl phthalate', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Endrin', 'Ethion', 'Ethylan', 'Fluoranthene', 'Fluorene', 'Heptachlor', 'Heptachlor epoxide', 'Hexachlorobenzene', 'Hexachlorobutadiene', 'Hexachlorocyclopentadiene', 'Hexachloroethane', 'Indeno[1,2,3-cd]pyrene', 'Isophorone', 'Lead', 'Malathion', 'Mercury', 'Methomyl', 'Methoxychlor', 'Methyl parathion', 'Mirex', 'Molybdenum', 'N-Nitrosodi-n-propylamine', 'N-Nitrosodimethylamine', 'N-Nitrosodiphenylamine', 'Naphthalene', 'Nickel', 'Nitrobenzene', 'Parathion', 'Pentachlorophenol', 'Phenanthrene', 'Phenol', 'Picloram', 'Polychlorinated biphenyls', 'Prometon', 'Prometryn', 'Propazine', 'Pyrene', 'Selenium', 'Silver', 'Silvex', 'Simazine', 'Simetryn', 'Specific conductance', 'Temperature, water', 'Toxaphene', 'Uranium', 'Vanadium', 'Zinc', 'gamma-HCH (Lindane)', 'o-Chlorophenol', 'o-Dichlorobenzene', 'o-Nitrophenol', ""p,p'-DDD"", ""p,p'-DDE"", ""p,p'-DDT"", 'p-Chloro-m-cresol', 'p-Chlorophenyl phenyl ether', 'p-Dichlorobenzene', 'p-Nitrophenol', 'pH']",POINT (-97.9611132375964 26.1197984237997)
USGS-08470142,USGS,U.S. Geological Survey,08470142,"Llano Grande Lk nr Weslaco, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,LK,"Lake, Reservoir, Impoundment",121102080100,,50.0,5.0,M,Interpolated from topographic map.,NGVD29,National Geodetic Vertical Datum of 1929,1,Accurate to + or - .1 sec (Differentially-Corrected GPS).,G,"Global positioning system (GPS), Standard Positioning Service (SPS) or Precise Positioning Service (PPS)",NAD83,North American Datum of 1983,173.0,173.0,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,False,False,False,False,False,False,False,True,False,"['Agency analyzing sample', 'Aluminum', 'Antimony', 'Arsenic', 'Barium', 'Beryllium', 'Bismuth', 'Cadmium', 'Calcium', 'Cerium', 'Cesium-137', 'Chromium', 'Cobalt', 'Copper', 'Gallium', 'Inorganic carbon', 'Iron', 'Lanthanum', 'Lead', 'Lithium', 'Magnesium', 'Manganese', 'Molybdenum', 'Nickel', 'Niobium', 'Organic carbon', 'Phosphorus', 'Potassium', 'Scandium', 'Silver', 'Sodium', 'Strontium', 'Tantalum', 'Thallium', 'Thorium-232', 'Titanium', 'Uranium', 'Vanadium', 'Yttrium', 'Zinc']",POINT (-97.9579 26.118925)
USGS-08470150,USGS,U.S. Geological Survey,08470150,"N Floodway at Hwy 491 nr Mercedes, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080300,,54.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.9108332141252 26.2036853193203)
USGS-08470155,USGS,U.S. Geological Survey,08470155,"N Floodway at Hwy 107 nr Edcouch, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080300,,49.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.9144444827815 26.2945162890625)
USGS-08470158,USGS,U.S. Geological Survey,08470158,"Donna Drain at Hwy 493 nr La Blanca, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080300,,67.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-98.03722716325 26.2889602735245)
USGS-08470160,USGS,U.S. Geological Survey,08470160,"Donna Drain at Hwy 1015 nr Edcouch, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080300,,49.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.9433346303351 26.333403947217)
USGS-08470195,USGS,U.S. Geological Survey,08470195,"N Floodway at Hwy 506 nr Sebastian, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080300,,39.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.8247187133702 26.3100719854659)
USGS-08470200,USGS,U.S. Geological Survey,08470200,"N Floodway nr Sebastian, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080300,,33.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,False,True,False,False,False,False,False,False,False,"['Agency analyzing sample', 'Stream flow', 'Stream flow, instantaneous', 'Suspended Sediment Concentration (SSC)', 'Suspended Sediment Load', 'Suspended sediment particle size', 'Temperature, water']",POINT (-97.77693904038 26.3145166077771)
USGS-08470225,USGS,U.S. Geological Survey,08470225,"N Floodway at Hwy 1420, Santa Monica, TX",48,US,United States of America,48,Texas,489,Willacy County,,ST,Stream,121102080300,,10.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.5858203943603 26.3575709682304)
USGS-08470300,USGS,U.S. Geological Survey,08470300,"Arroyo Colorado at El Fuste Siphon nr Mercedes, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080600,,59.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,199.0,199.0,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,False,True,False,True,True,False,False,"['.alpha.-Endosulfan', '2,4,5-T', '2,4-D', 'Acidity, (H+)', 'Agency analyzing sample', 'Aldrin', 'Alkalinity', 'Ammonia and ammonium', 'Bicarbonate', 'Calcium', 'Carbon dioxide', 'Carbonate', 'Carbophenothion', 'Carbophenothion-methyl', 'Chlordane, technical', 'Chloride', 'Chlorinated naphthalenes', 'Diazinon', 'Dichlorprop', 'Dieldrin', 'Endrin', 'Ethion', 'Ethylan', 'Hardness, Ca, Mg', 'Hardness, non-carbonate', 'Heptachlor', 'Heptachlor epoxide', 'Magnesium', 'Malathion', 'Methoxychlor', 'Methyl parathion', 'Mirex', 'Nitrate', 'Parathion', 'Polychlorinated biphenyls', 'Silica', 'Silvex', 'Sodium', 'Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)]', 'Sodium, percent total cations', 'Specific conductance', 'Stream flow', 'Stream flow, instantaneous', 'Sulfate', 'Suspended Sediment Concentration (SSC)', 'Suspended Sediment Load', 'Suspended sediment particle size', 'Temperature, water', 'Total dissolved solids', 'Toxaphene', 'gamma-HCH (Lindane)', ""p,p'-DDD"", ""p,p'-DDE"", ""p,p'-DDT"", 'pH']",POINT (-97.9127779132974 26.1295204722711)
USGS-08470310,USGS,U.S. Geological Survey,08470310,"Arroyo Colorado at Hwy 491 nr Mercedes, TX",48,US,United States of America,48,Texas,215,Hidalgo County,,ST,Stream,121102080600,,46.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,200.0,200.0,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.9013885648569 26.1278538657295)
USGS-08470315,USGS,U.S. Geological Survey,08470315,"Unm Drain nr S Thompson Rd nr Primera, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080600,,46.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.7999953349548 26.2286853161936)
USGS-08470320,USGS,U.S. Geological Survey,08470320,"Arroyo Colorado at Hwy 506 nr La Feria, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080600,,36.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,236.0,236.0,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.8236076174425 26.1297983988447)
USGS-08470325,USGS,U.S. Geological Survey,08470325,"Unm Resaca nr Brownsville, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080900,,22.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,0.19,0.19,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.4260923218895 25.9253582461133)
USGS-08470330,USGS,U.S. Geological Survey,08470330,"Unm Drain nr San Benito, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080900,,51.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,,,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.7038809317663 26.0959101770472)
USGS-08470335,USGS,U.S. Geological Survey,08470335,"Resaca De Los Fresnos at Hwy 77, San Benito, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080800,,0.0,10.0,M,Interpolated from topographic map.,NGVD29,National Geodetic Vertical Datum of 1929,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,69.8,69.8,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,True,True,True,True,False,False,True,False,False,False,"['.alpha.-Endosulfan', '2,4,5-T', '2,4-D', 'Acidity, (H+)', 'Agency analyzing sample', 'Aldrin', 'Alpha emitting radium isotopes', 'Alpha particle', 'Ametryn', 'Arsenic', 'Atrazine', 'Barium', 'Barometric pressure', 'Boron', 'Cadmium', 'Carbaryl', 'Carbophenothion', 'Carbophenothion-methyl', 'Chlordane, technical', 'Chlorinated naphthalenes', 'Chromium', 'Copper', 'Cyanazine', 'Diazinon', 'Dicamba', 'Dichlorprop', 'Dieldrin', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Endrin', 'Ethion', 'Ethylan', 'Heptachlor', 'Heptachlor epoxide', 'Lead', 'Malathion', 'Mercury', 'Methomyl', 'Methoxychlor', 'Methyl parathion', 'Mirex', 'Molybdenum', 'Nickel', 'Parathion', 'Picloram', 'Polychlorinated biphenyls', 'Prometon', 'Prometryn', 'Propazine', 'Selenium', 'Silver', 'Silvex', 'Simazine', 'Simetryn', 'Specific conductance', 'Temperature, water', 'Toxaphene', 'Uranium', 'Vanadium', 'Zinc', 'gamma-HCH (Lindane)', ""p,p'-DDD"", ""p,p'-DDE"", ""p,p'-DDT"", 'pH']",POINT (-97.6427676624351 26.1309093761771)
USGS-08470395,USGS,U.S. Geological Survey,08470395,"Arroyo Colorado at Hwy 83, Harlingen, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080700,,27.0,20.0,N,Interpolated from Digital Elevation Model,NAVD88,North American Vertical Datum of 1988,F,Accurate to + or - 5 sec.,M,Interpolated from MAP.,NAD27,North American Datum of 1927,381.0,381.0,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,False,False,False,False,False,False,False,False,False,False,False,False,[],POINT (-97.701936218948 26.1728531571296)
USGS-08470400,USGS,U.S. Geological Survey,08470400,"Arroyo Colorado at Harlingen, TX",48,US,United States of America,48,Texas,061,Cameron County,,ST,Stream,121102080700,,0.0,3.0,M,Interpolated from topographic map.,NGVD29,National Geodetic Vertical Datum of 1929,F,Accurate to + or - 5 sec.,M,Interpolated from map,NAD27,North American Datum of 1927,381.0,381.0,CST,Y,,,,,,,,,,,0,12110208,South Laguna Madre,False,True,False,True,True,True,True,True,False,True,True,True,True,"['.alpha.-1,2,3,4,5,6-Hexachlorocyclohexane-D6 or alpha-HCH D6', '.alpha.-Hexachlorocyclohexane', '1rs Cis-Permethrin', '2,6-Diethylaniline', '2-Chloro-4-isopropylamino-6-amino-s-triazine', 'Absorbance at 280 nanometers', 'Acetochlor', 'Acidity, (H+)', 'Agency analyzing sample', 'Alachlor', 'Alkalinity', 'Aluminum', 'Ammonia and ammonium', 'Antimony', 'Arsenic', 'Atrazine', 'Azinphos-methyl', 'Barium', 'Barometric pressure', 'Benfluralin', 'Beryllium', 'Bicarbonate', 'Biochemical oxygen demand, standard conditions', 'Boron', 'Butylate', 'Cadmium', 'Calcium', 'Carbaryl', 'Carbofuran', 'Carbon', 'Carbon dioxide', 'Carbonate', 'Chloride', 'Chlorpyrifos', 'Chlorthal-dimethyl', 'Chromium', 'Cobalt', 'Copper', 'Cyanazine', 'Desulfinylfipronil amide', 'Detergent, severity (choice list)', 'Deuterium/Hydrogen ratio', 'Diazinon', 'Diazinon-D10', 'Dieldrin', 'Discharge', 'Dissolved oxygen (DO)', 'Dissolved oxygen saturation', 'Disulfoton', 'Ethalfluralin', 'Ethoprophos', 'Fecal Coliform', 'Fecal Streptococcus Group Bacteria', 'Fipronil', 'Fipronil Desulfinyl', 'Fipronil Sulfide', 'Fipronil Sulfone', 'Fish Kill, Severity (choice list)', 'Floating Garbage Severity (choice List)', 'Floating debris - severity (choice list)', 'Fluoride', 'Fonofos', 'Gage height', 'Hardness, Ca, Mg', 'Hardness, non-carbonate', 'Height, gage', 'Inorganic carbon', 'Inorganic nitrogen (nitrate and nitrite)', 'Iron', 'Kjeldahl nitrogen', 'Lead', 'Linuron', 'Lithium', 'Magnesium', 'Malathion', 'Manganese', 'Mercury', 'Methyl parathion', 'Metolachlor', 'Metribuzin', 'Molinate', 'Molybdenum', 'Napropamide', 'Nickel', 'Nitrate', 'Nitrite', 'Nitrogen', 'Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)', 'Odor, atmospheric', 'Oil and Grease', 'Organic Nitrogen', 'Organic carbon', 'Organic phosphorus', 'Orthophosphate', 'Oxygen-18/Oxygen-16 ratio', 'Parathion', 'Particulate nitrogen/particulate organic carbon', 'Pebulate', 'Pendimethalin', 'Phorate', 'Phosphate-phosphorus', 'Phosphorus', 'Potassium', 'Precipitation', 'Prometon', 'Pronamide', 'Propachlor', 'Propanil', 'Propargite', 'S-Ethyl dipropylthiocarbamate', 'Selenium', 'Set number', 'Silica', 'Silver', 'Simazine', 'Sodium', 'Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)]', 'Sodium, percent total cations', 'Specific conductance', 'Stream flow, instantaneous', 'Strontium', 'Sulfate', 'Sulfur', 'Suspended Sediment Concentration (SSC)', 'Suspended Sediment Load', 'Suspended sediment particle size', 'Tebuthiuron', 'Temperature, water', 'Terbacil', 'Terbufos', 'Terbuthylazine', 'Thallium', 'Thiobencarb', 'Titanium', 'Total dissolved solids', 'Triallate', 'Trifluralin', 'Turbidity', 'UV 254', 'Uranium', 'Vanadium', 'Volume of sample', 'Zinc', 'gamma-HCH (Lindane)', ""p,p'-DDE"", 'pH']",POINT (-97.7005472801233 26.1736864708782)
