monitoring_location_id,datetime,characteristic,parameter_code,value,unit,fraction,detection_condition,qualifier,lab_name,priority_group,huc8
TCEQMAIN-13559,2010-05-06,Total dissolved solids,,5410.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13559,2010-06-08,Total dissolved solids,,6770.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13559,2010-08-31,Total dissolved solids,,2640.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13559,2011-02-23,Total dissolved solids,,5420.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13559,2011-05-10,Total dissolved solids,,9140.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13559,2013-07-01,Total dissolved solids,,7460.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13559,2013-07-29,Total dissolved solids,,22000.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13559,2013-08-19,Total dissolved solids,,9600.0,mg/L,,,,,dissolved_solids,12110208
TCEQMAIN-13664,2010-12-15,Ammonia-nitrogen,,5.04,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-01-25,Ammonia-nitrogen,,2.24,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-03-29,Ammonia-nitrogen,,1.4,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-05-24,Ammonia-nitrogen,,0.28,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-10-26,Ammonia-nitrogen,,0.56,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-12-20,Ammonia-nitrogen,,0.56,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2014-01-21,Ammonia-nitrogen,,0.2,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2014-03-05,Ammonia-nitrogen,,0.1,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2014-10-14,Ammonia-nitrogen,,0.1,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2015-05-28,Ammonia-nitrogen,,0.1,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2015-09-28,Ammonia-nitrogen,,0.2,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2016-01-26,Ammonia-nitrogen,,0.1,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2017-03-28,Ammonia-nitrogen,,0.1,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2018-09-26,Ammonia-nitrogen,,0.114,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-01-22,Ammonia-nitrogen,,0.138,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-07-21,Ammonia-nitrogen,,0.337,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-09-22,Ammonia-nitrogen,,0.148,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-10-28,Ammonia-nitrogen,,0.107,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-03-24,Ammonia-nitrogen,,0.156,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-08-25,Ammonia-nitrogen,,0.155,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-10-27,Ammonia-nitrogen,,0.142,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-12-08,Ammonia-nitrogen,,0.107,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-01-26,Ammonia-nitrogen,,0.228,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-03-30,Ammonia-nitrogen,,0.117,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-05-24,Ammonia-nitrogen,,0.113,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-07-19,Ammonia-nitrogen,,0.32,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-08-23,Ammonia-nitrogen,,0.191,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2013-12-18,"Biochemical oxygen demand, standard conditions",,6.7,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2014-01-21,"Biochemical oxygen demand, standard conditions",,2.9,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2014-05-21,"Biochemical oxygen demand, standard conditions",,3.6,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2014-09-29,"Biochemical oxygen demand, standard conditions",,2.26,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2014-12-16,"Biochemical oxygen demand, standard conditions",,3.95,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2015-03-30,"Biochemical oxygen demand, standard conditions",,2.76,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2015-05-28,"Biochemical oxygen demand, standard conditions",,3.11,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2015-12-21,"Biochemical oxygen demand, standard conditions",,3.41,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2016-01-26,"Biochemical oxygen demand, standard conditions",,2.63,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2016-03-29,"Biochemical oxygen demand, standard conditions",,3.61,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2016-05-17,"Biochemical oxygen demand, standard conditions",,2.94,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2016-07-27,"Biochemical oxygen demand, standard conditions",,2.18,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2016-12-21,"Biochemical oxygen demand, standard conditions",,2.15,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2017-01-25,"Biochemical oxygen demand, standard conditions",,2.21,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2018-01-30,"Biochemical oxygen demand, standard conditions",,2.22,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2018-09-26,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2019-05-29,"Biochemical oxygen demand, standard conditions",,4.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2020-03-25,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2020-08-24,"Biochemical oxygen demand, standard conditions",,4.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2020-09-22,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2020-10-28,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2020-12-15,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2021-01-26,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2021-03-24,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2021-05-25,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2021-10-27,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2022-03-30,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2022-05-24,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2022-07-19,"Biochemical oxygen demand, standard conditions",,2.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2022-08-23,"Biochemical oxygen demand, standard conditions",,3.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2023-05-16,"Biochemical oxygen demand, standard conditions",,3.0,mg/L,,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2010-12-15,Chlorophyll a,,35.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2011-05-24,Chlorophyll a,,15.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2011-09-27,Chlorophyll a,,11.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2011-10-26,Chlorophyll a,,8.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2011-12-20,Chlorophyll a,,21.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2012-04-03,Chlorophyll a,,53.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2012-07-16,Chlorophyll a,,43.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2012-08-27,Chlorophyll a,,30.5,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2013-08-28,Chlorophyll a,,24.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2013-09-25,Chlorophyll a,,21.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2013-12-18,Chlorophyll a,,12.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2014-01-21,Chlorophyll a,,16.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2014-03-05,Chlorophyll a,,9.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2014-05-21,Chlorophyll a,,36.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2014-07-28,Chlorophyll a,,37.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2014-08-26,Chlorophyll a,,16.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2014-09-29,Chlorophyll a,,24.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2014-10-14,Chlorophyll a,,27.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2014-12-16,Chlorophyll a,,24.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2015-01-20,Chlorophyll a,,33.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2015-03-30,Chlorophyll a,,11.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2015-05-28,Chlorophyll a,,36.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2015-07-28,Chlorophyll a,,33.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2015-08-19,Chlorophyll a,,23.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2015-09-28,Chlorophyll a,,4.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2015-10-28,Chlorophyll a,,5.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2015-12-21,Chlorophyll a,,13.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2016-01-26,Chlorophyll a,,17.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2016-03-29,Chlorophyll a,,10.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2016-05-17,Chlorophyll a,,19.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2016-07-27,Chlorophyll a,,9.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2016-08-25,Chlorophyll a,,5.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2016-09-26,Chlorophyll a,,12.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2016-12-21,Chlorophyll a,,3.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2017-01-25,Chlorophyll a,,16.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2017-03-28,Chlorophyll a,,9.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2017-05-24,Chlorophyll a,,15.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2017-07-18,Chlorophyll a,,5.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2017-08-16,Chlorophyll a,,8.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2017-09-27,Chlorophyll a,,4.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2017-10-25,Chlorophyll a,,4.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2019-03-27,Chlorophyll a,,3.24,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2019-05-29,Chlorophyll a,,48.8,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2020-03-25,Chlorophyll a,,16.6,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2020-07-21,Chlorophyll a,,4.82,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2020-08-24,Chlorophyll a,,325.0,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2020-09-22,Chlorophyll a,,3.38,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2020-10-28,Chlorophyll a,,3.95,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2020-12-15,Chlorophyll a,,3.04,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2021-03-24,Chlorophyll a,,8.41,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2021-05-25,Chlorophyll a,,3.42,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2021-12-08,Chlorophyll a,,4.02,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2022-01-26,Chlorophyll a,,3.06,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2022-03-30,Chlorophyll a,,15.1,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2022-05-24,Chlorophyll a,,12.5,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2022-07-19,Chlorophyll a,,10.3,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2022-08-23,Chlorophyll a,,7.69,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2022-09-27,Chlorophyll a,,9.54,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2023-05-16,Chlorophyll a,,29.3,ug/L,,,,,chlorophyll,13090002
TCEQMAIN-13664,2010-12-15,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.35,mg/L,,,,,nitrogen,13090002
TCEQMAIN-13664,2011-01-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,7.19,mg/L,,,,,nitrogen,13090002
TCEQMAIN-13664,2011-03-29,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.54,mg/L,,,,,nitrogen,13090002
TCEQMAIN-13664,2011-08-09,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.63,mg/L,,,,,nitrogen,13090002
TCEQMAIN-13664,2011-12-20,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,4.54,mg/L,,,,,nitrogen,13090002
TCEQMAIN-13664,2012-01-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.16,mg/L,,,,,nitrogen,13090002
TCEQMAIN-13664,2012-04-03,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.95,mg/L,,,,,nitrogen,13090002
TCEQMAIN-13664,2013-12-18,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.2477,mg/L,,,,,nitrogen,13090002
TCEQMAIN-13664,2014-01-21,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.32,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2014-03-05,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.3,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2014-09-29,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.1,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2014-10-14,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.32,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2014-12-16,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.34,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2015-01-20,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.79,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2015-03-30,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.24,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2015-09-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.16,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2015-10-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.33,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2015-12-21,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.33,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2016-01-26,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.9,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2016-03-29,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.08,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2016-05-17,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.61,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2016-12-21,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.45,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2017-03-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.25,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2017-05-24,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.46,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2017-07-18,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.06,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2017-08-16,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.18,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2017-09-27,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.22,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2017-10-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.05,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2017-12-26,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.31,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2018-01-30,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.54,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2018-03-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.28,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2018-09-26,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.223,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2018-10-24,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.31,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2018-12-18,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.373,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2019-07-24,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.109,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2019-09-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.0552,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2019-12-18,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.119,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-01-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.62,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-03-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.233,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-05-26,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.675,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-07-21,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.329,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-08-24,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.294,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-09-22,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.486,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-10-28,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.224,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2020-12-15,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.543,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-01-26,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.884,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-03-24,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.264,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-05-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.78,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-08-25,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.188,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-10-27,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.182,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2021-12-08,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.803,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-01-26,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,1.38,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-03-30,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.113,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-05-24,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.828,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-07-19,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.0728,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2022-08-23,Inorganic nitrogen (nitrate and nitrite) ***retired***use Nitrate + Nitrite,,0.0878,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2019-03-27,Nitrate + Nitrite,,0.24,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2023-05-16,Nitrate + Nitrite,,0.807,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2010-12-15,Nitrogen,,8.96,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-01-25,Nitrogen,,5.32,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-03-29,Nitrogen,,3.92,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-05-24,Nitrogen,,3.36,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-08-09,Nitrogen,,1.4,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-09-27,Nitrogen,,2.8,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-10-26,Nitrogen,,5.32,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2011-12-20,Nitrogen,,4.2,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2012-04-03,Nitrogen,,4.76,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2012-07-16,Nitrogen,,0.8,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2012-08-27,Nitrogen,,0.65,mg/L,Total,,,,nitrogen,13090002
TCEQMAIN-13664,2010-12-15,Oxygen,,11.1,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2011-01-25,Oxygen,,10.4,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2011-03-29,Oxygen,,8.5,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2011-05-24,Oxygen,,8.3,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2011-08-09,Oxygen,,7.7,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2011-09-27,Oxygen,,7.7,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2011-10-26,Oxygen,,5.3,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2011-12-20,Oxygen,,7.2,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2012-01-25,Oxygen,,8.6,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2012-04-03,Oxygen,,5.3,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2012-05-30,Oxygen,,4.1,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2012-07-16,Oxygen,,5.3,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2012-08-27,Oxygen,,4.3,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2012-09-25,Oxygen,,4.3,mg/L,Dissolved,,,,dissolved_oxygen,13090002
TCEQMAIN-13664,2012-10-30,Oxygen,,5.3,mg/L,Dissolved,,,,dissolved_oxygen,13090002
