huc8,name,water_year,precip_mm,et_mm,runoff_mm,surf_runoff_mm,subsurf_runoff_mm,recharge_mm,balance_mm,soil_moisture_m3m3,swe_mm,canopy_mm,t2_degc,td2_degc,q2_kgkg,n_months
13090002,Lower Rio Grande,2015,900.0736570978527,722.2534305325224,115.12398705447582,61.23964451137913,53.884342543096686,117.07630199781428,62.696239510854426,0.3286264022469504,5.257876459341905e-08,0.007683312803817962,23.0096188672199,18.648641854985158,0.014366946708424068,12
13090002,Lower Rio Grande,2016,775.7276717549639,657.9418509021599,78.94523332635677,22.02456991118151,56.92066341517527,133.87832151063185,38.84058752644725,0.3108303166557109,1.1515382240678584e-08,0.004963089421181188,24.169158580094233,19.148262506619858,0.014828559350877686,12
13090002,Lower Rio Grande,2017,529.2011432538562,536.5351367775224,-16.525625092514247,-47.17562902611042,30.650003933596174,71.05590757331785,9.191631568848038,0.2912213221688173,2.2244355403794933e-09,0.0031110032062220167,24.938021536619544,19.274974090387218,0.014748881110148807,12
13090002,Lower Rio Grande,2018,572.7886635414977,499.3581629381043,-9.722192664529263,-33.310560010264446,23.588367345735183,52.732946898733395,83.15269326792271,0.2901193858031966,9.030242872900141e-07,0.006100672285241482,23.937967529381865,18.542503394391872,0.014338547858696857,12
13090002,Lower Rio Grande,2019,690.8248558945432,563.1815678309309,72.53665370578804,27.059777834862558,45.47687587092549,101.69578939941395,55.10663435782428,0.3021634065051711,3.231340913646705e-08,0.005713940694453531,23.549473884626195,18.60473663338422,0.014491986738915613,12
13090002,Lower Rio Grande,2020,828.3806414882351,626.7281801752184,97.63813700065647,40.84523869057989,56.79289831007658,113.72093218981684,104.01432431236024,0.303215606259195,1.242240381673829e-08,0.00452923350792788,24.32615701799233,19.17380751189478,0.014860693406806473,12
13090002,Lower Rio Grande,2021,654.1789946782394,579.8839084532372,43.14695149560793,-0.6690734716569833,43.816024967264916,111.04716092369118,31.14813472939432,0.2964633638125226,6.759565615905373e-08,0.003813652566736563,23.67044318719752,18.262047978886756,0.01427815156138536,12
13090002,Lower Rio Grande,2022,614.7870852092952,546.8363297532951,21.849685176935573,-25.709789206227413,47.559474383162986,97.16856785513147,46.101070279064565,0.297026405581386,3.26227497714749e-10,0.003948318807075944,23.936265959252808,18.39239555443237,0.01428881329581596,12
13090002,Lower Rio Grande,2023,592.6867212270091,515.5881389021346,54.509217054504845,17.746700292943007,36.762516761561834,106.10669766676403,22.589365270369697,0.2900496276316138,8.567906537411809e-08,0.004620125474641222,24.40697729597491,18.777730821070065,0.014624700060635409,12
13090002,Lower Rio Grande,2024,589.7401016844344,494.9795414505241,22.26264891132813,-9.271855541173728,31.53450445250186,66.97346957857532,72.4979113225822,0.3015574589816023,2.9688469231474376e-08,0.005724678626484431,24.39356886148272,19.087588258774815,0.014930532960651286,12
